row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,class
137,5,9,3,0.36700000000000005,0.099,0.23800000000000002,0.075,0.504,0.226,0.179,0.028999999999999998,0.011000000000000001,0.9420000000000001,0.01,0.006,0.254305978,0.367781155,0.252279635,0.12563323199999998,11,13,0.319,0.307,0.136,0.085,0.07,0.385,13.0,5.947497969130781,25.59,2940.0,1600.0,1,1
141,6,3,5,0.578,0.032,0.12300000000000001,0.036000000000000004,0.49700000000000005,0.235,0.172,0.018000000000000002,0.002,0.95,0.006,0.008,0.062252964,0.355731225,0.351778656,0.23023715399999997,10,11,0.321,0.22899999999999998,0.095,0.055999999999999994,0.222,0.28300000000000003,11.0,5.947497969130781,21.62,2069.0,2180.0,1,1
144,6,7,5,0.568,0.044000000000000004,0.099,0.027000000000000003,0.499,0.183,0.158,0.018000000000000002,0.011000000000000001,0.943,0.0,0.013999999999999999,0.083080041,0.318135765,0.24518743699999998,0.35359675799999996,9,8,0.225,0.145,0.081,0.051,0.192,0.175,11.0,5.947497969130781,11.81,2289.0,869.0,0,0
145,6,7,5,0.593,0.037000000000000005,0.159,0.061,0.508,0.22899999999999998,0.207,0.015,0.003,0.9570000000000001,0.0,0.0,0.061183550999999996,0.45035105299999995,0.320962889,0.167502508,13,13,0.33799999999999997,0.184,0.10800000000000001,0.071,0.213,0.28800000000000003,9.0,5.947497969130781,21.03,1690.0,1659.0,1,0
148,2,12,5,0.445,0.028999999999999998,0.13,0.102,0.499,0.35200000000000004,0.11199999999999999,0.028999999999999998,0.0,0.9440000000000001,0.001,0.0,0.015075377,0.25025125600000003,0.393969849,0.340703518,16,4,0.226,0.2136276517922455,0.078,0.057999999999999996,0.16484144144144144,0.204,12.0,5.947497969130781,21.13261776339444,3389.0,1629.0,0,0
150,6,7,2,0.363,0.057,0.373,0.19,0.423,0.217,0.14400000000000002,0.205,0.192,0.583,0.013999999999999999,0.0,0.24169184300000002,0.357502518,0.297079557,0.10372608300000001,12,10,0.316,0.2136276517922455,0.092,0.084,0.16484144144144144,0.28,9.0,5.947497969130781,32.12,4049.0,6869.0,1,1
151,6,6,5,0.326,0.099,0.225,0.066,0.49700000000000005,0.231,0.139,0.002,0.0,0.988,0.003,0.002,0.226095618,0.413346614,0.24601593600000002,0.11454183300000001,14,12,0.368,0.327,0.14300000000000002,0.154,0.16484144144144144,0.34600000000000003,13.0,5.947497969130781,37.06,5309.0,1599.0,1,1
152,6,7,1,0.36200000000000004,0.046,0.32899999999999996,0.138,0.466,0.253,0.17600000000000002,0.419,0.071,0.502,0.013000000000000001,0.003,0.210631896,0.35807422299999997,0.269809428,0.161484453,13,11,0.287,0.2136276517922455,0.102,0.122,0.16484144144144144,0.3,10.0,5.947497969130781,20.9,3879.0,3940.0,0,1
153,7,10,5,0.466,0.05,0.27699999999999997,0.13,0.506,0.273,0.145,0.35,0.005,0.627,0.016,0.0,0.18100000000000002,0.28600000000000003,0.406,0.127,12,8,0.253,0.195,0.078,0.086,0.106,0.252,14.0,5.947497969130781,24.24,2119.0,2500.0,1,0
155,1,1,3,0.49200000000000005,0.06,0.179,0.043,0.512,0.225,0.159,0.02,0.102,0.821,0.002,0.033,0.105210421,0.305611222,0.358717435,0.23046092199999998,11,10,0.316,0.182,0.105,0.077,0.198,0.226,13.0,2.7,7.78,1269.0,1689.0,0,1
157,5,11,4,0.47,0.047,0.299,0.177,0.507,0.223,0.251,0.163,0.039,0.7809999999999999,0.009000000000000001,0.013000000000000001,0.200392927,0.37033398799999995,0.271119843,0.158153242,10,14,0.3,0.2136276517922455,0.128,0.08389588859416454,0.16484144144144144,0.284,9.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,1
158,5,11,1,0.65,0.039,0.19,0.106,0.504,0.198,0.23600000000000002,0.022000000000000002,0.009000000000000001,0.965,0.001,0.0,0.047,0.41200000000000003,0.35,0.191,14,15,0.294,0.2136276517922455,0.114,0.08389588859416454,0.16484144144144144,0.312,12.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
164,3,12,3,0.474,0.049,0.185,0.053,0.499,0.184,0.192,0.013000000000000001,0.051,0.909,0.008,0.009000000000000001,0.156407669,0.352169526,0.315842583,0.17558022199999998,9,12,0.316,0.315,0.11,0.09300000000000001,0.147,0.271,13.0,5.947497969130781,13.74,3830.0,1649.0,0,1
167,5,9,1,0.595,0.047,0.10300000000000001,0.08,0.505,0.21100000000000002,0.23199999999999998,0.033,0.01,0.9490000000000001,0.0,0.005,0.10515672400000001,0.367037412,0.35085945399999996,0.17694641100000003,9,10,0.322,0.2136276517922455,0.094,0.061,0.16484144144144144,0.222,13.0,5.947497969130781,26.17,2840.0,8570.0,0,0
170,4,5,6,0.473,0.044000000000000004,0.193,0.095,0.498,0.153,0.281,0.026000000000000002,0.183,0.782,0.005,0.0,0.12063808599999999,0.327018943,0.313060818,0.239282154,9,12,0.262,0.33399999999999996,0.129,0.096,0.27699999999999997,0.23199999999999998,12.0,5.947497969130781,20.11,2149.0,2699.0,0,0
171,1,1,5,0.514,0.038,0.153,0.059000000000000004,0.502,0.23600000000000002,0.136,0.07400000000000001,0.08,0.8059999999999999,0.008,0.013000000000000001,0.091816367,0.286427146,0.295409182,0.326347305,11,8,0.252,0.174,0.102,0.057,0.16,0.19699999999999998,13.0,3.7,16.36,1860.0,1840.0,0,0
173,7,10,5,0.376,0.105,0.231,0.053,0.518,0.23399999999999999,0.201,0.022000000000000002,0.461,0.503,0.009000000000000001,0.004,0.223564955,0.452165156,0.249748238,0.07452165200000001,10,13,0.364,0.237,0.182,0.11599999999999999,0.16484144144144144,0.379,13.0,9.66,47.98,6509.0,2619.0,1,1
175,7,4,5,0.39,0.071,0.258,0.064,0.519,0.18,0.29600000000000004,0.023,0.012,0.958,0.011000000000000001,0.006,0.129258517,0.351703407,0.33967935899999996,0.179358717,8,16,0.278,0.244,0.106,0.077,0.14400000000000002,0.312,11.0,5.947497969130781,26.25,2190.0,1089.0,1,1
177,1,1,5,0.509,0.067,0.13699999999999998,0.046,0.514,0.20800000000000002,0.187,0.013000000000000001,0.054000000000000006,0.904,0.0,0.005,0.078,0.396,0.299,0.22699999999999998,10,12,0.304,0.187,0.12300000000000001,0.076,0.14300000000000002,0.29,14.0,3.22,12.16,2089.0,2430.0,1,1
181,4,6,1,0.488,0.046,0.282,0.184,0.506,0.203,0.237,0.264,0.026000000000000002,0.687,0.008,0.004,0.165995976,0.330985915,0.33501006,0.16800804800000002,11,14,0.302,0.2136276517922455,0.11800000000000001,0.107,0.16484144144144144,0.324,9.0,5.947497969130781,21.13261776339444,3860.0,3910.0,1,1
183,3,12,5,0.509,0.045,0.142,0.045,0.512,0.218,0.16,0.012,0.043,0.912,0.005,0.005,0.118762475,0.366267465,0.31237525,0.20259481,12,10,0.309,0.174,0.109,0.063,0.16899999999999998,0.237,10.0,0.9,10.0,1950.0,1369.0,0,0
186,1,1,5,0.511,0.05,0.156,0.038,0.514,0.203,0.155,0.163,0.05,0.611,0.0,0.147,0.08249497,0.241448692,0.206237425,0.46981891299999995,10,7,0.21100000000000002,0.146,0.068,0.079,0.166,0.239,11.0,1.28,5.25,829.0,809.0,1,0
188,4,6,6,0.42200000000000004,0.113,0.191,0.065,0.48700000000000004,0.19399999999999998,0.205,0.016,0.0,0.95,0.019,0.0,0.144590495,0.432760364,0.306370071,0.11627907,8,14,0.34299999999999997,0.314,0.115,0.08800000000000001,0.129,0.251,12.0,5.947497969130781,15.28,2610.0,2230.0,1,1
191,6,3,2,0.34,0.083,0.31,0.079,0.495,0.252,0.14400000000000002,0.375,0.009000000000000001,0.213,0.41200000000000003,0.006999999999999999,0.186440678,0.365902293,0.32602193399999996,0.121635095,12,10,0.327,0.188,0.139,0.10300000000000001,0.127,0.256,10.0,10.0,25.72,2270.0,1699.0,0,0
192,1,1,5,0.512,0.039,0.092,0.037000000000000005,0.508,0.212,0.14300000000000002,0.064,0.018000000000000002,0.861,0.0,0.028999999999999998,0.061023622,0.229330709,0.22440944899999998,0.48523622,7,7,0.20600000000000002,0.12,0.057999999999999996,0.075,0.17600000000000002,0.191,12.0,5.947497969130781,4.68,1249.0,849.0,0,0
193,6,2,3,0.513,0.042,0.228,0.113,0.502,0.262,0.14800000000000002,0.146,0.001,0.8320000000000001,0.0,0.0,0.135135135,0.457457457,0.257257257,0.15015015,15,10,0.295,0.192,0.13699999999999998,0.08,0.10800000000000001,0.301,14.0,5.947497969130781,16.21,2740.0,3660.0,0,1
194,7,10,5,0.366,0.114,0.258,0.166,0.517,0.179,0.244,0.098,0.032,0.684,0.153,0.02,0.11782477300000001,0.306143001,0.457200403,0.118831823,11,15,0.29,0.265,0.11900000000000001,0.078,0.207,0.306,12.0,5.947497969130781,52.19,2349.0,1139.0,1,1
195,3,12,2,0.49700000000000005,0.039,0.201,0.081,0.498,0.264,0.12300000000000001,0.073,0.006,0.8540000000000001,0.034,0.019,0.078411405,0.264765784,0.38696537700000005,0.269857434,15,8,0.293,0.163,0.111,0.069,0.132,0.19899999999999998,10.0,1.2,11.21,1120.0,1440.0,0,1
196,5,11,1,0.5670000000000001,0.038,0.099,0.063,0.494,0.217,0.23199999999999998,0.034,0.002,0.961,0.002,0.005,0.093561368,0.356136821,0.34305835,0.20724346100000002,9,16,0.316,0.2136276517922455,0.102,0.045,0.16484144144144144,0.264,11.0,5.947497969130781,21.13261776339444,2249.0,2551.339285714286,0,1
198,6,7,3,0.423,0.07200000000000001,0.23800000000000002,0.061,0.514,0.23,0.18100000000000002,0.027000000000000003,0.022000000000000002,0.9229999999999999,0.006,0.003,0.213640923,0.42226679999999994,0.242728185,0.12136409199999999,12,12,0.348,0.365,0.125,0.08800000000000001,0.16484144144144144,0.32799999999999996,14.0,4.93,28.01,2530.0,2989.0,1,1
200,7,8,5,0.379,0.10099999999999999,0.295,0.092,0.521,0.23600000000000002,0.17800000000000002,0.006999999999999999,0.451,0.521,0.004,0.0,0.220907298,0.316568047,0.297830375,0.16469428,10,14,0.361,0.203,0.16399999999999998,0.131,0.139,0.382,13.0,5.947497969130781,40.38,4869.0,3809.0,1,1
206,9,4,5,0.41,0.06,0.22899999999999998,0.068,0.509,0.228,0.177,0.026000000000000002,0.011000000000000001,0.951,0.011000000000000001,0.006999999999999999,0.189431705,0.41176470600000004,0.25224327,0.146560319,11,12,0.306,0.266,0.138,0.083,0.066,0.327,13.0,2.9,20.26,1480.0,1220.0,0,1
208,1,1,6,0.47100000000000003,0.07200000000000001,0.162,0.068,0.503,0.21899999999999997,0.172,0.121,0.001,0.797,0.013999999999999999,0.028999999999999998,0.08190091,0.21739130399999998,0.373104146,0.32760364,9,8,0.204,0.147,0.081,0.046,0.21600000000000003,0.151,9.0,1.58,11.0,1330.0,1439.0,1,0
210,1,1,5,0.5,0.059000000000000004,0.126,0.036000000000000004,0.505,0.235,0.132,0.031,0.0,0.956,0.0,0.008,0.052525253,0.254545455,0.35353535399999997,0.339393939,9,7,0.257,0.17,0.08800000000000001,0.059000000000000004,0.22399999999999998,0.185,12.0,0.19,9.99,1749.0,2160.0,1,1
214,4,3,3,0.419,0.077,0.27899999999999997,0.128,0.52,0.28800000000000003,0.149,0.032,0.226,0.718,0.004,0.016,0.23015873,0.345238095,0.281746032,0.14285714300000002,10,6,0.298,0.2136276517922455,0.11800000000000001,0.08,0.16484144144144144,0.268,13.0,5.947497969130781,33.25,3431.4336492890993,2551.339285714286,1,1
216,6,3,2,0.391,0.06,0.301,0.12,0.507,0.244,0.166,0.276,0.08199999999999999,0.607,0.013000000000000001,0.016,0.20515361699999998,0.303270565,0.331020813,0.160555005,13,10,0.281,0.2136276517922455,0.106,0.07,0.16484144144144144,0.282,10.0,5.947497969130781,20.08,3280.0,1889.0,0,1
217,1,1,5,0.523,0.044000000000000004,0.121,0.03,0.499,0.21600000000000003,0.133,0.08199999999999999,0.23399999999999999,0.612,0.0,0.048,0.096192385,0.280561122,0.263527054,0.359719439,12,8,0.259,0.152,0.084,0.095,0.215,0.214,12.0,6.7,8.59,1800.0,1249.0,0,0
218,7,10,6,0.6409999999999999,0.067,0.08900000000000001,0.031,0.491,0.217,0.141,0.099,0.069,0.809,0.002,0.017,0.04975124400000001,0.258706468,0.255721393,0.435820896,12,7,0.23600000000000002,0.147,0.076,0.055999999999999994,0.254,0.191,10.0,5.947497969130781,21.13261776339444,1290.0,2020.0,1,0
219,7,8,1,0.395,0.08800000000000001,0.28800000000000003,0.08199999999999999,0.45,0.209,0.131,0.066,0.5670000000000001,0.358,0.006,0.002,0.36308926799999997,0.31995988,0.231695085,0.085255767,11,10,0.39399999999999996,0.185,0.131,0.162,0.08199999999999999,0.335,12.0,11.15,42.0,5840.0,5099.0,1,1
221,7,10,2,0.41200000000000003,0.044000000000000004,0.293,0.126,0.40700000000000003,0.209,0.151,0.27699999999999997,0.099,0.617,0.006999999999999999,0.004,0.135188867,0.395626243,0.30417495,0.16500994,10,10,0.29,0.2136276517922455,0.09300000000000001,0.096,0.16484144144144144,0.284,10.0,5.947497969130781,21.13261776339444,2109.0,769.0,1,1
223,5,9,1,0.52,0.034,0.212,0.094,0.455,0.225,0.18100000000000002,0.07200000000000001,0.004,0.83,0.09699999999999999,0.006999999999999999,0.116465863,0.318273092,0.348393574,0.21686747,14,8,0.303,0.228,0.10300000000000001,0.065,0.215,0.32,11.0,5.947497969130781,21.13261776339444,4759.0,2329.0,0,0
225,6,7,5,0.43799999999999994,0.064,0.237,0.1,0.508,0.251,0.183,0.41200000000000003,0.008,0.544,0.033,0.019,0.153535354,0.28989899,0.41111111100000003,0.145454545,10,13,0.284,0.20199999999999999,0.076,0.099,0.155,0.20199999999999999,13.0,5.947497969130781,24.06,4669.0,1159.0,0,1
226,2,12,6,0.45399999999999996,0.051,0.201,0.073,0.496,0.195,0.198,0.015,0.0,0.975,0.0,0.003,0.105054509,0.482656095,0.262636274,0.149653122,7,9,0.325,0.2136276517922455,0.10099999999999999,0.068,0.16484144144144144,0.253,13.0,5.947497969130781,27.66,2599.0,5210.0,0,1
227,1,1,2,0.537,0.057999999999999996,0.2,0.069,0.518,0.24,0.098,0.163,0.63,0.145,0.008,0.040999999999999995,0.143712575,0.264471058,0.279441118,0.31237525,13,6,0.33299999999999996,0.14,0.11900000000000001,0.092,0.106,0.23399999999999999,13.0,14.63,12.3,1800.0,1800.0,1,0
229,6,7,3,0.56,0.046,0.201,0.106,0.51,0.23199999999999998,0.19,0.085,0.0,0.9009999999999999,0.0,0.0,0.10625620699999999,0.441906653,0.30287984100000004,0.14895729900000002,11,12,0.319,0.207,0.11900000000000001,0.073,0.109,0.27,13.0,5.947497969130781,20.41,3050.0,2220.0,0,0
230,2,12,5,0.475,0.053,0.215,0.08800000000000001,0.518,0.27,0.128,0.059000000000000004,0.113,0.76,0.008,0.024,0.107569721,0.297808765,0.323705179,0.270916335,14,8,0.318,0.212,0.106,0.08900000000000001,0.16699999999999998,0.254,13.0,6.6,7.56,1789.0,1629.0,1,0
233,7,8,5,0.363,0.09699999999999999,0.342,0.10300000000000001,0.512,0.252,0.145,0.013000000000000001,0.72,0.263,0.001,0.003,0.34856007899999997,0.299900695,0.228401192,0.12313803400000001,15,11,0.429,0.135,0.203,0.129,0.16484144144144144,0.39,13.0,5.947497969130781,30.97,5540.0,5600.0,0,1
234,6,7,1,0.5870000000000001,0.023,0.138,0.057999999999999996,0.49700000000000005,0.191,0.14,0.052000000000000005,0.028999999999999998,0.92,0.013000000000000001,0.009000000000000001,0.061752987999999995,0.208167331,0.359561753,0.370517928,11,5,0.287,0.13,0.073,0.062,0.191,0.264,11.0,5.947497969130781,21.13261776339444,1879.0,1909.0,0,0
235,6,3,5,0.373,0.081,0.209,0.033,0.529,0.205,0.18100000000000002,0.009000000000000001,0.018000000000000002,0.973,0.0,0.011000000000000001,0.160555005,0.47472745299999997,0.266600595,0.098116947,10,12,0.366,0.337,0.11699999999999999,0.1,0.10400000000000001,0.392,13.0,5.947497969130781,29.06,3870.0,1689.0,0,1
236,5,4,6,0.498,0.085,0.196,0.079,0.503,0.195,0.22699999999999998,0.018000000000000002,0.005,0.951,0.013000000000000001,0.004,0.079158317,0.346693387,0.324649299,0.249498998,10,13,0.316,0.122,0.10800000000000001,0.07,0.139,0.203,11.0,5.947497969130781,14.55,2950.0,2490.0,1,0
240,2,12,5,0.535,0.05,0.115,0.053,0.502,0.24,0.163,0.011000000000000001,0.003,0.973,0.005,0.0,0.074747475,0.35959596,0.349494949,0.21616161600000003,11,8,0.29100000000000004,0.225,0.09,0.07200000000000001,0.195,0.257,11.0,5.947497969130781,17.04,4350.0,6520.0,1,0
243,3,12,1,0.48200000000000004,0.071,0.293,0.08,0.496,0.26,0.149,0.294,0.0,0.675,0.018000000000000002,0.013999999999999999,0.2,0.276616915,0.353233831,0.17014925399999997,13,8,0.29600000000000004,0.147,0.098,0.07,0.146,0.196,11.0,5.947497969130781,11.19,1879.0,2780.0,1,0
244,9,4,2,0.395,0.063,0.377,0.145,0.496,0.297,0.134,0.81,0.013999999999999999,0.171,0.006999999999999999,0.008,0.334673367,0.260301508,0.23115577899999998,0.17386934699999998,17,7,0.278,0.122,0.1,0.07200000000000001,0.126,0.258,10.0,2.59,11.07,3369.0,3060.0,1,0
246,8,3,5,0.544,0.037000000000000005,0.168,0.047,0.517,0.19699999999999998,0.17,0.019,0.006999999999999999,0.9490000000000001,0.0,0.009000000000000001,0.070121951,0.339430894,0.27337398399999996,0.31707317100000004,8,9,0.258,0.168,0.08800000000000001,0.061,0.166,0.193,11.0,5.947497969130781,11.75,1780.0,1390.0,0,0
248,5,11,1,0.523,0.057999999999999996,0.244,0.139,0.509,0.245,0.195,0.009000000000000001,0.004,0.97,0.009000000000000001,0.0,0.125246548,0.50295858,0.23274161699999998,0.13905325400000002,11,10,0.326,0.28600000000000003,0.126,0.09300000000000001,0.16484144144144144,0.365,9.0,5.947497969130781,21.13261776339444,3431.4336492890993,3800.0,1,1
249,6,7,5,0.41600000000000004,0.08,0.233,0.067,0.494,0.22899999999999998,0.14800000000000002,0.01,0.01,0.97,0.006999999999999999,0.01,0.228686058,0.421263791,0.25877632899999997,0.09127382099999999,12,12,0.349,0.293,0.11599999999999999,0.086,0.078,0.361,14.0,5.947497969130781,23.18,3339.0,1850.0,1,1
252,2,12,5,0.52,0.042,0.13,0.055,0.495,0.21100000000000002,0.18899999999999997,0.013000000000000001,0.033,0.935,0.009000000000000001,0.016,0.085742772,0.350947159,0.300099701,0.263210369,7,9,0.282,0.147,0.12,0.075,0.16484144144144144,0.225,13.0,5.947497969130781,12.15,4710.0,2070.0,0,1
255,6,3,3,0.49,0.057,0.22699999999999998,0.109,0.506,0.257,0.139,0.086,0.009000000000000001,0.8759999999999999,0.001,0.008,0.15815815800000002,0.412412412,0.287287287,0.142142142,13,9,0.332,0.272,0.10099999999999999,0.071,0.154,0.257,13.0,5.947497969130781,18.98,4400.0,2790.0,1,1
256,3,12,5,0.557,0.036000000000000004,0.096,0.025,0.504,0.23399999999999999,0.129,0.015,0.002,0.937,0.009000000000000001,0.013000000000000001,0.108504399,0.37732160299999995,0.278592375,0.23558162300000002,13,9,0.29100000000000004,0.19699999999999998,0.076,0.07400000000000001,0.2,0.24600000000000002,11.0,5.947497969130781,16.77,2289.0,1660.0,0,0
257,1,1,5,0.524,0.046,0.226,0.11599999999999999,0.524,0.217,0.139,0.193,0.11,0.657,0.004,0.033,0.07326732700000001,0.24059405899999997,0.332673267,0.35346534700000004,10,8,0.244,0.184,0.109,0.078,0.20600000000000002,0.20600000000000002,11.0,4.7,8.76,1870.0,1349.0,0,0
260,7,10,6,0.41,0.06,0.273,0.153,0.519,0.157,0.32899999999999996,0.092,0.0,0.875,0.01,0.013999999999999999,0.12043435300000001,0.272458045,0.33563672299999997,0.271470879,8,15,0.258,0.183,0.127,0.075,0.16484144144144144,0.311,9.0,5.947497969130781,16.48,2399.0,1189.0,1,0
263,5,4,1,0.545,0.044000000000000004,0.159,0.081,0.48100000000000004,0.244,0.17600000000000002,0.017,0.006,0.956,0.009000000000000001,0.004,0.070436508,0.327380952,0.389880952,0.21230158699999999,8,9,0.326,0.11199999999999999,0.098,0.073,0.08800000000000001,0.303,11.0,5.947497969130781,21.13261776339444,2050.0,2030.0,1,1
265,1,1,3,0.521,0.061,0.179,0.07400000000000001,0.508,0.23600000000000002,0.159,0.028999999999999998,0.027999999999999997,0.938,0.01,0.008,0.15936255,0.36752988,0.320717131,0.15239043800000002,12,9,0.313,0.247,0.10300000000000001,0.066,0.16484144144144144,0.32899999999999996,11.0,5.11,24.09,5510.0,6499.0,1,1
267,6,3,5,0.33799999999999997,0.115,0.255,0.07400000000000001,0.516,0.24,0.16,0.021,0.38299999999999995,0.447,0.11199999999999999,0.018000000000000002,0.21756487,0.341317365,0.28542914199999997,0.155688623,12,11,0.35100000000000003,0.248,0.158,0.129,0.087,0.278,12.0,20.0,22.47,4000.0,1439.0,0,1
269,4,6,1,0.42200000000000004,0.054000000000000006,0.253,0.105,0.512,0.215,0.192,0.019,0.023,0.948,0.0,0.0,0.250764526,0.424057085,0.185524975,0.139653415,12,14,0.355,0.247,0.129,0.098,0.16484144144144144,0.32,14.0,5.947497969130781,33.25,1820.0,2179.0,1,2
271,8,3,6,0.5329999999999999,0.048,0.107,0.026000000000000002,0.51,0.18600000000000003,0.18100000000000002,0.012,0.001,0.966,0.0,0.009000000000000001,0.098522167,0.341871921,0.267980296,0.29162561600000003,10,11,0.282,0.184,0.091,0.066,0.17600000000000002,0.218,11.0,1.29,10.66,1429.0,1250.0,1,1
272,6,3,4,0.341,0.11199999999999999,0.233,0.046,0.504,0.209,0.158,0.01,0.023,0.9520000000000001,0.002,0.002,0.23399999999999999,0.424,0.265,0.077,12,15,0.413,0.376,0.157,0.121,0.10400000000000001,0.442,13.0,7.6,33.0,9150.0,1400.0,1,1
274,5,9,1,0.52,0.02,0.195,0.08800000000000001,0.479,0.21100000000000002,0.19899999999999998,0.026000000000000002,0.0,0.9520000000000001,0.011000000000000001,0.006999999999999999,0.091089109,0.38217821799999996,0.35049505,0.17623762399999998,17,9,0.336,0.2136276517922455,0.091,0.07,0.16484144144144144,0.29100000000000004,12.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
278,2,12,2,0.474,0.055,0.21600000000000003,0.065,0.517,0.207,0.184,0.022000000000000002,0.188,0.768,0.016,0.006999999999999999,0.17490118600000001,0.350790514,0.28458498,0.18972332,10,12,0.308,0.165,0.141,0.076,0.16484144144144144,0.287,13.0,5.947497969130781,12.82,5359.0,5389.0,0,1
279,3,12,5,0.5379999999999999,0.027999999999999997,0.163,0.085,0.501,0.254,0.165,0.040999999999999995,0.01,0.848,0.08900000000000001,0.0,0.063508065,0.41028225799999996,0.33870967700000004,0.1875,13,11,0.368,0.26899999999999996,0.11599999999999999,0.055,0.139,0.275,8.0,5.947497969130781,24.63,2670.0,1340.0,0,1
280,6,7,5,0.44299999999999995,0.073,0.235,0.10800000000000001,0.514,0.233,0.179,0.401,0.006,0.5579999999999999,0.025,0.008,0.158,0.294,0.397,0.151,12,14,0.252,0.205,0.076,0.1,0.152,0.213,13.0,5.947497969130781,21.59,4790.0,1250.0,1,1
283,4,7,3,0.384,0.087,0.292,0.145,0.499,0.23,0.17800000000000002,0.028999999999999998,0.419,0.5379999999999999,0.005,0.0,0.24169184300000002,0.471299094,0.21752265899999998,0.069486405,6,8,0.31,0.2136276517922455,0.14,0.175,0.16484144144144144,0.293,12.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,1,0
